country,year_week,total_runners,distance,duration
Malta,2019-1,2,8.972307692307693,55.607692307692304
Barbados,2019-1,1,13.9715,82.18333333333334
United Kingdom,2019-1,6050,10.542149079286329,56.49552762141017
Egypt,2019-1,1,8.181999999999999,55.68333333333334
Botswana,2019-2,1,11.44,58.1
Australia,2019-2,451,12.154217610768368,65.72656571321743
Thailand,2019-2,247,10.244352941176471,70.97544563279857
El Salvador,2019-2,8,11.686774193548388,73.40806451612903
Vietnam,2019-2,9,13.074359999999999,88.55733333333333
Gibraltar,2019-2,2,8.78,49.523333333333326
Switzerland,2019-2,206,11.08010743801653,60.09567493112947
Sudan,2019-2,1,18.97,143.0
Kenya,2019-2,14,13.322180000000001,72.72166666666666
Russia,2019-2,222,11.888118942731278,68.50844346549192
Norway,2019-2,391,11.828877049180328,64.79732985593641
Peru,2019-2,43,11.156522875816995,62.35708061002178
Angola,2019-2,3,17.36,77.73472222222222
Jordan,2019-2,4,10.716153846153846,66.27307692307691
Croatia,2019-2,18,12.466903846153846,72.58653846153847
East Timor,2019-2,1,7.786666666666666,57.361111111111114
Latvia,2019-2,12,11.264000000000001,65.98833333333333
Isle of Man,2019-2,12,9.554489795918368,51.0452380952381
Canada,2019-2,924,12.168206722689076,65.20740896358544
Guernsey,2019-2,12,9.961594594594596,55.07612612612613
Costa Rica,2019-2,111,10.863527131782947,60.14711455641689
Bahamas,2019-2,1,12.833333333333334,68.66111111111111
Ireland,2019-2,174,11.832188163884673,60.31729893778452
Brunei,2019-2,1,4.755,23.933333333333334
Colombia,2019-2,108,11.013305389221557,62.84076846307385
United States,2019-2,10185,11.749831551967192,62.61975137767526
Suriname,2019-2,1,12.324000000000002,69.57333333333334
India,2019-2,79,11.330378151260504,66.90210084033613
Indonesia,2019-2,191,9.689879279279278,64.7478078078078
Singapore,2019-2,126,10.812000000000001,66.01483420593368
Trinidad and Tobago,2019-2,1,7.369999999999999,44.54166666666667
Lithuania,2019-2,13,11.62525,67.10666666666665
Uruguay,2019-2,2,6.2689,36.94166666666666
Sweden,2019-2,203,11.252815307820299,61.65690515806989
Paraguay,2019-2,4,10.856846153846154,58.920512820512826
Guatemala,2019-2,40,12.706722222222222,74.44616402116402
Argentina,2019-2,54,12.610149171270718,69.66758747697975
Kazakhstan,2019-2,8,10.879999999999999,72.45059523809525
Azerbaijan,2019-2,2,13.509909090909092,79.44848484848484
Lebanon,2019-2,1,13.776666666666666,73.92222222222223
Romania,2019-2,13,11.634651162790698,66.49922480620155
Mexico,2019-2,249,10.337424050632912,58.22679324894514
Estonia,2019-2,6,13.335454545454546,82.76287878787879
Venezuela,2019-2,26,13.371406593406594,77.4930402930403
Malta,2019-2,2,11.841999999999999,67.25333333333333
Tunisia,2019-2,3,12.1725,68.77708333333334
Bosnia and Herzegovina,2019-2,3,7.973333333333334,42.92962962962963
Brazil,2019-2,508,10.696709615384615,59.53175213675213
Slovenia,2019-2,21,11.269545454545455,62.70732323232323
Panama,2019-2,26,10.088313253012048,59.295783132530126
Greece,2019-2,19,11.406862068965516,65.22672413793103
Portugal,2019-2,69,12.596406698564593,67.82519936204147
Iran,2019-2,1,9.045,49.24166666666667
Ecuador,2019-2,21,11.30268253968254,63.40502645502645
Monaco,2019-2,1,12.7575,61.84166666666667
China,2019-2,250,13.018648074369189,79.0313634351483
Myanmar,2019-2,3,11.92625,63.58333333333333
Kosovo,2019-2,1,8.488,45.126666666666665
Afghanistan,2019-2,3,10.518,58.335
Turkey,2019-2,39,12.162823008849557,68.56828908554571
Moldova,2019-2,5,12.523809523809524,73.69920634920635
Ghana,2019-2,2,16.156363636363636,91.96060606060605
Honduras,2019-2,6,11.467315789473684,64.04824561403508
Nicaragua,2019-2,7,9.336933333333333,61.32166666666667
Serbia,2019-2,13,15.152702702702703,82.30900900900902
Taiwan,2019-2,225,13.705941655359567,77.55309814563546
Belgium,2019-2,168,12.376982071713147,67.86547144754316
Ivory Coast,2019-2,1,6.386666666666667,42.11666666666667
Uzbekistan,2019-2,1,8.39,44.36388888888889
Slovakia,2019-2,22,12.500919999999999,74.43688888888889
Dominican Republic,2019-2,43,9.0966328125,55.395572916666666
Ukraine,2019-2,66,11.391476635514017,64.41861370716511
Cape Verde,2019-2,1,9.56,50.65
Jamaica,2019-2,1,12.770000000000001,59.083333333333336
Malaysia,2019-2,69,10.409850220264317,66.73142437591777
Andorra,2019-2,1,6.14,25.23333333333333
Finland,2019-2,35,12.072057142857144,65.85619047619048
South Korea,2019-2,72,12.424022935779815,71.72385321100917
Denmark,2019-2,237,12.019092757306225,61.38301567132571
Hungary,2019-2,30,13.377791666666667,74.78697916666667
United Arab Emirates,2019-2,54,11.468913978494623,63.49623655913978
Morocco,2019-2,2,10.4225,54.516666666666666
Senegal,2019-2,1,8.84,42.21666666666667
Austria,2019-2,65,12.727170854271357,72.89631490787269
Belarus,2019-2,17,12.530491525423729,77.73050847457628
Barbados,2019-2,2,12.051666666666668,70.25277777777778
Cayman Islands,2019-2,5,15.968928571428572,81.46190476190476
New Zealand,2019-2,49,12.188567741935485,68.62935483870967
Fiji,2019-2,1,9.0675,55.7
Japan,2019-2,637,12.005664350614646,67.17104044183147
Netherlands,2019-2,636,12.124600912200684,65.09099201824402
Czechia,2019-2,36,13.802079136690647,73.4751798561151
Saudi Arabia,2019-2,4,8.16146153846154,49.205128205128204
France,2019-2,662,11.703879355174207,62.531573929623846
United Kingdom,2019-2,5857,10.665990369917457,57.1799874316383
Armenia,2019-2,1,9.058571428571428,49.07857142857143
Spain,2019-2,425,11.867662730627307,60.89760147601476
Namibia,2019-2,1,7.243333333333333,45.044444444444444
San Marino,2019-2,1,12.6365,60.18333333333334
Bolivia,2019-2,1,12.171800000000001,66.21333333333334
Bahrain,2019-2,3,11.865499999999999,64.89761904761905
Cyprus,2019-2,13,10.872270833333333,58.871180555555554
Montenegro,2019-2,2,9.768,57.80333333333333
Nigeria,2019-2,11,16.318081081081083,104.55315315315315
Israel,2019-2,41,13.385076923076923,71.69217948717949
Egypt,2019-2,1,8.399999999999999,55.36666666666667
Iceland,2019-2,58,11.294397849462365,68.12491039426523
South Africa,2019-2,113,10.907601965601966,65.17354627354626
Germany,2019-2,1428,11.79136619047619,64.3215873015873
Faroe Islands,2019-2,6,13.616666666666665,75.38827160493827
Uganda,2019-2,1,15.655,101.25
Jersey,2019-2,20,11.004180722891567,57.42208835341366
Italy,2019-2,399,12.334488155668359,63.78389734912577
Philippines,2019-2,39,10.324835051546392,66.69226804123711
Luxembourg,2019-2,24,10.795967741935485,57.06747311827957
Bulgaria,2019-2,2,8.014166666666666,48.32222222222222
Poland,2019-2,114,12.136435768261965,64.99282115869018
Zimbabwe,2019-2,1,13.8396,82.32000000000001
Bermuda,2019-2,4,14.150769230769232,74.25128205128205
Chile,2019-2,80,12.00976712328767,65.13470319634703
Peru,2019-3,40,11.361074324324324,64.26835585585586
India,2019-3,84,15.795918032786886,97.48510928961748
Thailand,2019-3,241,11.940780674846627,83.89240797546012
Cayman Islands,2019-3,5,15.88423076923077,81.99166666666666
Lebanon,2019-3,1,15.675999999999998,84.05999999999999
Moldova,2019-3,6,16.535,101.91666666666666
United States,2019-3,10076,11.927168372972123,63.18167515444252
Taiwan,2019-3,201,13.380056634304207,79.26539913700107
Kenya,2019-3,13,13.554375,70.72638888888889
Azerbaijan,2019-3,2,7.454285714285715,51.61428571428571
Hungary,2019-3,35,12.469692307692307,67.96012820512821
Iceland,2019-3,53,11.958169696969696,74.5030303030303
Morocco,2019-3,2,9.763333333333334,52.07222222222222
Japan,2019-3,655,12.95448185483871,75.08558467741935
Paraguay,2019-3,3,9.2926,52.29777777777778
Armenia,2019-3,2,8.695,48.670833333333334
Bahrain,2019-3,3,14.065625,78.79270833333334
Namibia,2019-3,1,6.4125,42.229166666666664
Bermuda,2019-3,4,11.859937500000001,60.78854166666667
Monaco,2019-3,2,10.94375,51.33333333333333
Laos,2019-3,1,7.2700000000000005,40.74166666666667
Jersey,2019-3,18,11.43961038961039,58.71147186147186
Uganda,2019-3,1,9.683333333333334,63.81666666666666
Italy,2019-3,395,12.550333907056798,65.8400745840505
Nicaragua,2019-3,7,9.221379310344828,61.58103448275862
Philippines,2019-3,39,11.791347368421052,81.99929824561404
Australia,2019-3,445,11.847518345952242,63.68028538147933
Belgium,2019-3,173,12.280944761904761,66.0787619047619
Ivory Coast,2019-3,1,6.01,39.325
Ukraine,2019-3,71,11.694391836734695,64.80619047619048
Jamaica,2019-3,1,11.042857142857143,53.48809523809524
United Arab Emirates,2019-3,55,11.546215568862277,63.135928143712576
New Zealand,2019-3,44,12.850182432432433,70.65247747747748
Belarus,2019-3,16,13.354259259259258,87.98456790123457
Kuwait,2019-3,1,5.01,28.416666666666668
Barbados,2019-3,1,16.348000000000003,93.4
Netherlands,2019-3,617,11.840439411098528,63.645809739524346
Uzbekistan,2019-3,1,13.318000000000001,71.49
Turkey,2019-3,41,12.172464,68.90013333333333
Nigeria,2019-3,11,15.49820512820513,100.43675213675213
Bolivia,2019-3,1,13.434000000000001,73.55
Kazakhstan,2019-3,9,11.296172413793103,71.95057471264367
Argentina,2019-3,50,12.516941176470588,66.11382352941176
Brunei,2019-3,1,5.036666666666666,24.655555555555555
Trinidad and Tobago,2019-3,1,6.333333333333333,35.150000000000006
Indonesia,2019-3,195,10.20293670886076,70.98047016274865
Uruguay,2019-3,2,8.454444444444444,49.82037037037037
Panama,2019-3,28,10.221406593406593,59.18956043956044
Iran,2019-3,1,11.483333333333334,73.03888888888889
Venezuela,2019-3,24,12.85259,77.20133333333334
Brazil,2019-3,498,10.725859099804305,59.53910632746249
Tunisia,2019-3,4,9.441666666666666,56.887499999999996
Botswana,2019-3,1,13.86,68.79583333333333
Ireland,2019-3,172,11.64344157814871,58.58662114314618
Bahamas,2019-3,1,21.18,113.0
Latvia,2019-3,12,11.74918918918919,68.43558558558559
Myanmar,2019-3,3,10.22090909090909,58.78939393939393
Kosovo,2019-3,1,7.186,35.129999999999995
Norway,2019-3,378,12.145953579858379,66.60285864148965
Montenegro,2019-3,2,7.29225,47.8375
Jordan,2019-3,4,20.01875,124.60625
Bosnia and Herzegovina,2019-3,2,18.745,102.0375
United Kingdom,2019-3,5805,11.109309937599917,59.62219328554484
Isle of Man,2019-3,11,10.503857142857143,55.44557823129251
Bulgaria,2019-3,3,9.978181818181817,54.71969696969697
Israel,2019-3,39,13.690614173228347,71.9518372703412
Canada,2019-3,900,12.20279537470726,65.44317427790789
Austria,2019-3,68,12.745886363636362,70.91924242424243
South Korea,2019-3,73,12.156868778280543,72.44781297134239
Denmark,2019-3,236,12.55667100130039,63.81246207195492
Sweden,2019-3,187,11.216892665474061,60.5618366129994
Senegal,2019-3,1,11.4,53.9
Costa Rica,2019-3,114,11.084486772486771,61.239506172839505
Fiji,2019-3,1,13.663333333333334,91.49444444444445
Zimbabwe,2019-3,1,8.93475,52.5875
Malta,2019-3,2,7.9875,43.510416666666664
Vietnam,2019-3,7,10.57095238095238,100.94126984126986
Portugal,2019-3,65,12.516041860465117,67.37480620155038
China,2019-3,253,14.003195508586526,87.22928225451344
South Africa,2019-3,116,11.511722084367246,66.85889164598842
Dominican Republic,2019-3,45,9.215110294117649,59.365196078431374
Faroe Islands,2019-3,7,15.514285714285714,88.60119047619048
Guernsey,2019-3,11,10.343823529411765,54.75833333333333
Finland,2019-3,37,11.5829918699187,64.70555555555555
Serbia,2019-3,11,13.477000000000002,71.24810606060606
Colombia,2019-3,117,10.456344827586207,60.38433908045977
Saudi Arabia,2019-3,4,10.84,66.85666666666667
Gibraltar,2019-3,2,8.770000000000001,52.67222222222223
Angola,2019-3,3,17.315833333333334,79.56527777777778
Russia,2019-3,228,11.738597014925373,67.25415422885573
Croatia,2019-3,21,12.65047619047619,71.35343915343915
Ghana,2019-3,2,13.742111111111111,78.35185185185185
Romania,2019-3,14,11.228809523809524,63.90238095238095
Mexico,2019-3,256,10.568245121951218,59.02156504065041
Spain,2019-3,399,11.681788598574823,59.3162048033782
Cyprus,2019-3,13,11.56480487804878,61.963008130081306
Germany,2019-3,1483,12.435182247191012,67.5695543071161
Greece,2019-3,19,11.794384615384615,66.51307692307692
San Marino,2019-3,1,10.508333333333333,49.86388888888889
France,2019-3,666,12.166050847457626,65.01209553158706
Czechia,2019-3,39,13.781660130718954,71.91492374727669
Luxembourg,2019-3,24,11.825907894736842,61.07938596491228
Lithuania,2019-3,8,11.840666666666667,70.72277777777778
Malaysia,2019-3,70,10.92152403846154,71.29911858974359
Guatemala,2019-3,37,11.52625806451613,66.0005376344086
Slovenia,2019-3,22,10.566818181818181,56.492171717171715
Poland,2019-3,117,12.241929539295393,64.9553748870822
East Timor,2019-3,1,9.421666666666667,65.04444444444444
Anguilla,2019-3,1,7.61,36.46666666666667
Slovakia,2019-3,22,13.620337662337663,78.66428571428571
Afghanistan,2019-3,3,11.687777777777777,65.49074074074073
Singapore,2019-3,130,11.211291566265059,67.07522088353414
Switzerland,2019-3,223,11.589926829268293,62.04618902439025
Ecuador,2019-3,20,10.007719298245613,61.48245614035088
Estonia,2019-3,6,11.128499999999999,69.58666666666667
Egypt,2019-3,1,7.05,43.5
El Salvador,2019-3,8,10.346428571428572,64.34345238095237
Chile,2019-3,80,12.62238202247191,68.30081148564294
Honduras,2019-3,5,11.361666666666666,63.25
United Kingdom,2019-4,5731,11.39264749049226,61.09464620493866
Cyprus,2019-4,12,12.297693877551021,67.59693877551021
Israel,2019-4,39,14.775970802919709,79.94233576642335
Singapore,2019-4,134,11.582452214452216,69.67560217560218
Nicaragua,2019-4,7,11.241666666666667,77.53958333333334
Armenia,2019-4,2,7.553333333333334,42.08518518518518
San Marino,2019-4,1,12.336666666666666,57.64166666666667
Monaco,2019-4,2,13.0725,64.88333333333333
Laos,2019-4,1,6.21,34.75
South Sudan,2019-4,1,3.09,22.133333333333333
France,2019-4,654,12.400302111532215,65.86218191662155
Azerbaijan,2019-4,1,6.17,37.50833333333333
Italy,2019-4,392,12.886312990409765,68.04677419354839
Philippines,2019-4,38,10.524534090909091,67.02784090909091
Turkey,2019-4,40,11.571701492537313,64.77126865671642
Germany,2019-4,1453,12.352700856734888,67.483932254482
Morocco,2019-4,1,10.770000000000001,55.22222222222222
Austria,2019-4,63,13.262765550239235,74.80255183413078
Ireland,2019-4,172,12.066250788643533,60.98761829652997
Latvia,2019-4,12,13.513428571428571,80.6242857142857
Tunisia,2019-4,4,15.04375,91.61041666666667
Norway,2019-4,375,12.14824174053183,66.16615632554391
Egypt,2019-4,1,6.587999999999999,35.086666666666666
Russia,2019-4,226,11.976404615384615,68.34366666666666
Uzbekistan,2019-4,1,15.290000000000001,80.15666666666667
El Salvador,2019-4,9,10.629655172413793,63.94425287356322
Bosnia and Herzegovina,2019-4,3,10.59375,58.51041666666667
Kenya,2019-4,13,13.786326530612245,75.1595238095238
Slovakia,2019-4,24,13.401098901098901,77.14377289377289
Croatia,2019-4,21,11.21875,65.62569444444445
United States,2019-4,10049,12.207881497047401,64.79537248851767
Isle of Man,2019-4,12,10.193000000000001,52.494025157232706
Bolivia,2019-4,1,13.442000000000002,73.00333333333333
Nigeria,2019-4,9,14.32542857142857,92.04285714285714
Spain,2019-4,409,12.22430332829047,61.45890065557237
Ghana,2019-4,2,15.927857142857144,88.5904761904762
Uganda,2019-4,1,19.585,122.44166666666666
Kazakhstan,2019-4,8,11.178571428571429,70.08988095238095
Luxembourg,2019-4,24,12.007466666666666,63.613777777777784
South Africa,2019-4,111,12.106779792746114,69.20487910189982
Senegal,2019-4,1,13.11225,86.275
Zimbabwe,2019-4,1,25.52,147.09166666666667
Uruguay,2019-4,3,7.437692307692307,46.74871794871795
Estonia,2019-4,5,12.1955,79.46583333333334
Kosovo,2019-4,1,11.903333333333334,62.166666666666664
Jordan,2019-4,2,7.04125,38.02708333333333
United Arab Emirates,2019-4,54,12.949095541401274,73.66072186836519
Faroe Islands,2019-4,7,13.935518518518519,75.9179012345679
Dominican Republic,2019-4,44,8.839213675213676,56.52706552706553
Australia,2019-4,443,12.101894492753623,64.45095652173913
Montenegro,2019-4,1,5.01,31.616666666666667
Jersey,2019-4,19,11.484767123287671,60.02739726027397
Bahrain,2019-4,3,12.185333333333334,67.47444444444444
Bahamas,2019-4,1,17.09,95.0
Namibia,2019-4,1,8.05,55.71666666666667
Serbia,2019-4,15,12.524074074074074,68.14351851851852
Netherlands,2019-4,582,12.238882352941177,66.65731122236129
Barbados,2019-4,2,12.178,72.70333333333333
Myanmar,2019-4,2,13.443333333333335,90.92222222222222
Japan,2019-4,648,12.736876489707477,71.73427230046948
Belgium,2019-4,163,12.775590809628008,69.977060539752
Malaysia,2019-4,70,10.58293137254902,70.03014705882353
Saudi Arabia,2019-4,6,7.484999999999999,47.21190476190476
Ivory Coast,2019-4,1,6.755,43.175
New Zealand,2019-4,49,13.47803144654088,73.97274633123689
Finland,2019-4,34,12.57024778761062,67.6008849557522
South Korea,2019-4,69,12.919991341991341,69.41118326118327
Ecuador,2019-4,20,11.090710144927536,66.90990338164251
Czechia,2019-4,37,14.433649253731343,73.75261194029851
Jamaica,2019-4,1,11.528,53.10333333333333
Belarus,2019-4,18,11.47875,68.41484375
Denmark,2019-4,223,12.35943223965763,63.24486447931527
Kuwait,2019-4,2,14.79,81.60833333333333
Ukraine,2019-4,65,12.590514150943395,73.07091194968554
Fiji,2019-4,1,7.7875,49.791666666666664
Slovenia,2019-4,20,12.325,66.35698924731183
East Timor,2019-4,1,10.775,74.16666666666667
Malta,2019-4,2,12.800999999999998,76.96333333333334
Afghanistan,2019-4,2,7.7675,46.2375
Costa Rica,2019-4,112,11.955655526992288,65.55398457583547
Bermuda,2019-4,2,15.131111111111112,72.04629629629629
Paraguay,2019-4,3,11.06090909090909,61.0469696969697
Canada,2019-4,881,12.523143070044709,67.8574217585693
Iran,2019-4,1,9.336666666666666,65.58888888888889
Mexico,2019-4,262,10.991949052132702,61.22415086887836
Chile,2019-4,81,12.617871080139373,67.97061556329848
Iceland,2019-4,44,12.190121212121213,72.6314393939394
Lebanon,2019-4,1,11.618571428571428,62.011904761904766
Guernsey,2019-4,9,13.58282142857143,75.13095238095238
Greece,2019-4,20,10.87732142857143,64.5
Venezuela,2019-4,25,13.685774193548388,83.5437275985663
Panama,2019-4,23,10.597084337349397,63.72088353413654
Trinidad and Tobago,2019-4,1,4.2700000000000005,22.727777777777778
Sweden,2019-4,190,11.297508442776735,60.915071919949966
Thailand,2019-4,246,12.489740740740741,88.29627057613168
China,2019-4,263,13.428152284263959,80.91383248730965
Colombia,2019-4,109,11.25463963963964,62.76916916916916
Bulgaria,2019-4,5,8.98076923076923,50.77307692307692
Argentina,2019-4,49,12.706259887005649,69.24736346516008
India,2019-4,69,9.994804232804233,61.542416225749555
Indonesia,2019-4,187,9.719054054054055,63.80588803088803
Lithuania,2019-4,12,12.176756756756758,63.07612612612613
Guatemala,2019-4,39,12.875838983050848,72.72443502824859
Moldova,2019-4,5,12.273687500000001,73.81979166666666
Vietnam,2019-4,7,8.511363636363637,64.1560606060606
Suriname,2019-4,1,9.263333333333334,50.633333333333326
Brunei,2019-4,1,5.3566666666666665,28.183333333333334
Poland,2019-4,111,12.584056603773586,67.45849056603774
Brazil,2019-4,508,11.176247291268323,62.043520288931376
Portugal,2019-4,64,12.465376884422112,66.35787269681742
Honduras,2019-4,4,11.4326,62.99111111111111
Cayman Islands,2019-4,5,16.444541666666666,84.63472222222222
Switzerland,2019-4,216,11.864789638932496,64.40863422291994
Hungary,2019-4,32,14.386637168141593,84.7452802359882
Taiwan,2019-4,200,12.712423133235724,71.51332357247438
Romania,2019-4,16,11.818571428571428,66.97460317460317
Angola,2019-4,3,16.795714285714286,76.02738095238094
Botswana,2019-4,1,15.75,79.28888888888889
Peru,2019-4,42,11.859370370370371,65.80205761316871
Gibraltar,2019-4,2,9.523333333333333,56.43611111111111
Senegal,2019-5,1,10.412,75.85666666666665
Bulgaria,2019-5,4,8.332,43.19777777777778
Honduras,2019-5,6,12.255,69.48636363636363
Austria,2019-5,68,12.856198198198198,72.35840840840841
Singapore,2019-5,126,12.170024752475246,73.93106435643564
South Africa,2019-5,113,11.595776,65.5372888888889
United States,2019-5,10132,12.209257299221592,64.63609052186003
Kenya,2019-5,14,15.121333333333332,81.49771241830065
Japan,2019-5,637,13.001520352035204,73.92963879721306
Mexico,2019-5,270,10.641493961352657,60.372322866344604
Slovakia,2019-5,23,12.56378651685393,72.6556179775281
India,2019-5,80,11.590869731800767,69.5029374201788
United Kingdom,2019-5,5553,11.700833891454966,62.88130773672055
Cayman Islands,2019-5,5,16.02272,79.33866666666667
Brunei,2019-5,1,6.91,38.66666666666667
Belarus,2019-5,18,11.167328125000001,67.54661458333334
Montenegro,2019-5,2,8.117999999999999,44.28333333333333
Jamaica,2019-5,1,14.878,71.04333333333332
Thailand,2019-5,231,11.481560655737706,81.92737704918032
Denmark,2019-5,229,12.462667549668874,63.59986754966888
Malta,2019-5,2,11.02,63.165
China,2019-5,256,13.085215864759428,77.73012570437798
Latvia,2019-5,10,13.120909090909091,75.27929292929294
Egypt,2019-5,1,8.2475,47.604166666666664
Paraguay,2019-5,4,8.256153846153847,44.55
Ukraine,2019-5,69,12.18091983122363,69.20506329113924
Faroe Islands,2019-5,6,14.492,81.126
Guatemala,2019-5,33,11.486257731958762,64.90274914089348
Fiji,2019-5,1,7.612500000000001,49.2
Netherlands,2019-5,610,12.405986557568673,67.1548607052406
Zimbabwe,2019-5,1,12.3018,72.05333333333333
Sweden,2019-5,183,11.496854684512428,63.461504142766096
Taiwan,2019-5,217,12.128180821917809,67.25525114155252
Peru,2019-5,41,11.923941558441559,66.51504329004328
Afghanistan,2019-5,2,16.70714285714286,92.78095238095239
Canada,2019-5,880,12.748643100775196,68.48315245478035
Myanmar,2019-5,2,11.8809,62.74333333333334
Ecuador,2019-5,22,10.15328125,58.997135416666666
Venezuela,2019-5,27,12.64953846153846,74.83772893772894
Kosovo,2019-5,1,8.132,43.52333333333333
Azerbaijan,2019-5,2,4.3340000000000005,27.973333333333336
Jordan,2019-5,4,8.754900000000001,51.14666666666667
Poland,2019-5,113,13.032390977443608,70.16303258145363
Estonia,2019-5,5,10.780909090909091,71.99924242424242
Switzerland,2019-5,200,12.111369281045752,64.81584967320262
Bahamas,2019-5,1,7.88,41.95833333333333
Uruguay,2019-5,3,8.731818181818182,52.128787878787875
Iceland,2019-5,51,11.216097402597402,66.40183982683983
Serbia,2019-5,14,10.400425531914893,55.36879432624114
Bahrain,2019-5,3,14.216875,78.875
Morocco,2019-5,1,10.032,48.19
Chile,2019-5,84,11.882283333333334,65.45827777777778
Jersey,2019-5,19,11.880229729729729,64.30653153153153
El Salvador,2019-5,8,9.568965517241379,56.963793103448275
Namibia,2019-5,1,9.84,56.69166666666666
United Arab Emirates,2019-5,52,10.917079470198676,62.29437086092716
Hungary,2019-5,32,14.735389830508476,79.79802259887005
Australia,2019-5,458,12.151356786703602,64.96732225300092
Slovenia,2019-5,21,11.78048387096774,66.04408602150538
Guernsey,2019-5,11,10.918975,60.08624999999999
Kazakhstan,2019-5,10,9.57934375,61.615625
Finland,2019-5,35,11.078172727272726,60.26272727272727
Malaysia,2019-5,66,10.273527093596059,65.79622331691297
Dominican Republic,2019-5,47,9.057265625,57.48997395833333
Lebanon,2019-5,1,12.068333333333333,65.8611111111111
Costa Rica,2019-5,115,11.500886934673368,61.848073701842544
Philippines,2019-5,39,10.321175824175825,66.29468864468865
Italy,2019-5,391,12.520012612612613,65.3071021021021
Indonesia,2019-5,194,10.125432291666666,66.59832175925925
Botswana,2019-5,1,12.42,61.02777777777777
Armenia,2019-5,2,10.242,58.870000000000005
France,2019-5,645,12.136955019199123,64.81919912232583
Bosnia and Herzegovina,2019-5,3,13.215714285714286,74.00714285714285
Brazil,2019-5,522,11.264039227895392,62.37832088003321
Ghana,2019-5,2,14.623076923076923,80.24615384615385
Romania,2019-5,15,11.894200000000001,64.97407407407408
San Marino,2019-5,1,12.696666666666667,60.294444444444444
Panama,2019-5,28,11.41864835164835,65.27893772893773
South Sudan,2019-5,1,3.1,22.166666666666668
Greece,2019-5,20,11.301454545454545,64.1739898989899
Nicaragua,2019-5,6,8.79304347826087,57.15942028985508
Croatia,2019-5,18,13.05578,77.88966666666667
Argentina,2019-5,51,13.82802380952381,73.35823412698412
Bermuda,2019-5,4,15.1829,78.53999999999999
Bolivia,2019-5,1,13.37,71.61666666666666
Russia,2019-5,217,11.664962323390895,69.87072213500785
Israel,2019-5,40,14.261656488549619,76.02480916030534
Trinidad and Tobago,2019-5,1,13.91,79.41666666666666
Cyprus,2019-5,14,11.752421052631579,64.41637426900584
Isle of Man,2019-5,12,11.422018518518518,60.084259259259255
Turkey,2019-5,37,12.107492857142857,68.73773809523809
Nigeria,2019-5,9,18.89777777777778,129.41358024691357
Colombia,2019-5,109,10.24854802259887,57.92617702448211
Angola,2019-5,4,15.098888888888887,71.76481481481481
Uzbekistan,2019-5,1,7.586,42.92666666666666
Lithuania,2019-5,13,13.989354166666667,70.25104166666667
Germany,2019-5,1455,12.502592671394797,68.74881008668243
Spain,2019-5,402,12.424756647864625,63.27369057211926
Saudi Arabia,2019-5,7,9.262777777777778,54.71111111111111
South Korea,2019-5,69,12.203880952380953,67.14563492063492
New Zealand,2019-5,45,12.211,65.43755274261603
Belgium,2019-5,160,12.989374468085106,70.795390070922
Luxembourg,2019-5,23,13.027999999999999,69.42583333333333
Norway,2019-5,359,12.065710592160134,66.11470670002781
Moldova,2019-5,3,30.627416666666665,195.70138888888889
Czechia,2019-5,38,13.145849206349206,67.63425925925925
Tunisia,2019-5,3,10.266666666666667,61.72638888888889
Portugal,2019-5,66,12.485757281553397,68.78025889967638
Ivory Coast,2019-5,1,6.76,44.22666666666667
Ireland,2019-5,166,11.942698145025297,60.27577290612704
Vietnam,2019-5,6,9.517894736842106,61.329824561403505
Monaco,2019-5,1,14.3175,66.95
Uganda,2019-5,1,17.416666666666668,116.0
Gibraltar,2019-5,1,7.01,34.13333333333333
United Kingdom,2019-6,5679,11.971265246961758,64.05583119634296
Croatia,2019-6,21,12.471911764705883,74.13210784313726
Philippines,2019-6,35,9.655304347826087,63.31648550724638
Honduras,2019-6,5,14.236666666666666,80.94537037037037
Costa Rica,2019-6,116,12.227191435768262,65.66553316540723
Taiwan,2019-6,229,12.488050299401198,72.47744510978043
Canada,2019-6,882,12.82000821667681,67.44609961452628
Bolivia,2019-6,1,14.046000000000001,76.46333333333334
Iran,2019-6,1,11.606666666666667,74.27777777777777
Isle of Man,2019-6,12,11.00078947368421,57.18508771929825
Nigeria,2019-6,7,8.999166666666666,70.60972222222222
Montenegro,2019-6,2,8.26,43.025000000000006
Russia,2019-6,224,11.58534682080925,67.89848265895954
Jordan,2019-6,3,9.235,51.364999999999995
East Timor,2019-6,1,10.115,75.39166666666667
Ireland,2019-6,168,12.727304201680672,64.41184873949581
Kenya,2019-6,14,15.666327272727273,84.41454545454546
Peru,2019-6,42,12.742956790123456,71.28456790123457
Tunisia,2019-6,4,10.584999999999999,66.28166666666667
Slovakia,2019-6,25,12.712200000000001,68.22274509803921
Cape Verde,2019-6,1,5.35,30.316666666666663
Bosnia and Herzegovina,2019-6,3,12.892222222222223,69.82222222222222
Morocco,2019-6,2,16.57,77.01249999999999
Singapore,2019-6,124,11.801825316455695,70.23860759493671
El Salvador,2019-6,10,10.802424242424243,62.22828282828283
Switzerland,2019-6,211,12.681704318936879,68.01500553709856
Gibraltar,2019-6,2,7.968571428571429,47.51428571428572
Austria,2019-6,64,13.359139240506329,73.8759493670886
Kazakhstan,2019-6,8,10.722272727272726,64.91969696969697
Hungary,2019-6,33,13.818731092436975,78.2780112044818
